Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12898,459,2,296.21,1,2,1,121,Lost
12899,409,1,366.4,1,1,2,112,Lost
12900,417,1,340.33000000000004,1,1,1,111,Lost
12901,4,28,17654.54,4,4,4,444,Champions
12902,260,1,138.68,2,1,1,211,Lost
12903,424,1,833.5300000000001,1,1,2,112,Lost
12904,13,2,496.06,4,2,2,422,Loyal Customers
12905,572,2,1018.42,1,2,3,123,Cannot Lose Them
12906,7,5,2919.81,4,3,4,434,Champions
12907,391,2,508.91,1,2,2,122,Lost
12908,171,5,1776.0,2,3,3,233,At Risk
12909,35,8,3103.19,3,4,4,344,Champions
12910,18,13,5796.52,4,4,4,444,Champions
12911,547,1,1651.72,1,1,3,113,Cannot Lose Them
12912,4,4,1474.38,4,3,3,433,Champions
12913,11,12,6165.76,4,4,4,444,Champions
12914,396,1,223.98,1,1,1,111,Lost
12915,144,4,1174.75,2,3,3,233,At Risk
12916,134,7,4479.73,2,3,4,234,At Risk
12917,123,6,4359.2,2,3,4,234,At Risk
12918,621,1,10953.5,1,1,4,114,Cannot Lose Them
12919,3,6,1335.19,4,3,3,433,Champions
12920,12,4,486.64,4,3,2,432,Loyal Customers
12921,4,74,35921.04,4,4,4,444,Champions
12922,156,1,405.38,2,1,2,212,Lost
12923,59,3,770.42,3,2,2,322,Loyal Customers
12924,83,12,2469.4,3,4,4,344,Champions
12925,70,2,403.59000000000003,3,2,2,322,Loyal Customers
12926,406,4,1523.97,1,3,3,133,Hibernating
12927,390,1,197.31,1,1,1,111,Lost
12928,30,12,4304.89,3,4,4,344,Champions
12929,307,1,117.85,2,1,1,211,Lost
12930,73,2,415.8,3,2,2,322,Loyal Customers
12931,17,57,92347.34,4,4,4,444,Champions
12932,534,8,1698.56,1,4,3,143,Hibernating
12933,19,8,1636.63,4,4,3,443,Champions
12934,732,1,181.65,1,1,1,111,Lost
12935,22,13,3900.08,4,4,4,444,Champions
12936,12,4,1063.9,4,3,3,433,Champions
12937,10,9,3097.61,4,4,4,444,Champions
12938,21,1,114.14,4,1,1,411,Potential Loyalists
12939,59,20,25264.8,3,4,4,344,Champions
12940,50,2,899.69,3,2,3,323,Loyal Customers
12941,720,1,377.49,1,1,2,112,Lost
12942,126,3,934.35,2,2,3,223,At Risk
12943,553,2,496.5,1,2,2,122,Lost
12944,31,2,604.51,3,2,2,322,Loyal Customers
12945,283,2,900.11,2,2,3,223,At Risk
12946,432,1,324.45,1,1,1,111,Lost
12947,139,6,1908.03,2,3,3,233,At Risk
12948,11,9,2317.43,4,4,4,444,Champions
12949,26,22,15526.7,4,4,4,444,Champions
12950,3,2,1483.0,4,2,3,423,Loyal Customers
12951,4,15,3213.7200000000003,4,4,4,444,Champions
12952,1,4,1387.79,4,3,3,433,Champions
12953,5,2,828.8100000000001,4,2,2,422,Loyal Customers
12954,634,1,162.45,1,1,1,111,Lost
12955,3,10,4410.24,4,4,4,444,Champions
12956,301,4,521.89,2,3,2,232,At Risk
12957,5,13,8706.97,4,4,4,444,Champions
12958,395,2,467.34,1,2,2,122,Lost
12959,479,1,150.95,1,1,1,111,Lost
12960,409,4,1322.0700000000002,1,3,3,133,Hibernating
12961,374,1,211.99,2,1,1,211,Lost
12962,2,2,266.39,4,2,1,421,Loyal Customers
12963,4,12,3601.59,4,4,4,444,Champions
12964,432,1,132.24,1,1,1,111,Lost
12965,84,1,769.8100000000001,3,1,2,312,Potential Loyalists
12966,5,1,160.18,4,1,1,411,Potential Loyalists
12967,353,3,4306.92,2,2,4,224,At Risk
12968,107,1,135.95,2,1,1,211,Lost
12969,598,1,122.45,1,1,1,111,Lost
12970,2,10,1453.6,4,4,3,443,Champions
12971,3,115,15869.99,4,4,4,444,Champions
12972,409,4,1161.2,1,3,3,133,Hibernating
12973,409,1,385.55,1,1,2,112,Lost
12974,193,2,408.95,2,2,2,222,At Risk
12975,432,6,2100.09,1,3,3,133,Hibernating
12976,207,8,3156.38,2,4,4,244,At Risk
12977,151,4,513.88,2,3,2,232,At Risk
12978,380,5,2502.82,1,3,4,134,Hibernating
12979,724,1,517.7,1,1,2,112,Lost
12980,153,21,16245.78,2,4,4,244,At Risk
12981,25,2,372.21999999999997,4,2,2,422,Loyal Customers
12982,238,8,2744.81,2,4,4,244,At Risk
12983,594,1,490.08,1,1,2,112,Lost
12984,14,1,97.5,4,1,1,411,Potential Loyalists
12985,24,1,754.38,4,1,2,412,Potential Loyalists
12986,424,10,2729.84,1,4,4,144,Hibernating
12987,69,5,1312.21,3,3,3,333,Champions
12988,287,1,505.82,2,1,2,212,Lost
12989,4,32,13490.55,4,4,4,444,Champions
12990,27,7,955.5,3,3,3,333,Champions
12991,18,3,764.82,4,2,2,422,Loyal Customers
12992,720,1,93.35,1,1,1,111,Lost
12993,18,8,1259.63,4,4,3,443,Champions
12994,115,2,645.47,2,2,2,222,At Risk
12995,80,1,211.32,3,1,1,311,Potential Loyalists
12996,371,1,355.5,2,1,2,212,Lost
12997,17,8,2110.91,4,4,3,443,Champions
12998,488,3,920.08,1,2,3,123,Cannot Lose Them
12999,191,3,455.88,2,2,2,222,At Risk
13000,102,4,1032.5,2,3,3,233,At Risk
13001,17,32,23451.64,4,4,4,444,Champions
13002,313,3,414.13,2,2,2,222,At Risk
13003,101,3,149.05,3,2,1,321,Loyal Customers
13004,7,36,11650.85,4,4,4,444,Champions
13005,169,4,999.68,2,3,3,233,At Risk
13006,51,1,81.57,3,1,1,311,Potential Loyalists
13007,575,1,175.25,1,1,1,111,Lost
13008,318,3,612.13,2,2,2,222,At Risk
13009,668,1,234.0,1,1,1,111,Lost
13010,369,2,330.12,2,2,1,221,At Risk
13011,363,1,101.10000000000001,2,1,1,211,Lost
13012,5,11,2957.83,4,4,4,444,Champions
13013,16,28,12330.67,4,4,4,444,Champions
13014,6,11,5381.08,4,4,4,444,Champions
13015,48,11,6579.78,3,4,4,344,Champions
13016,68,3,789.89,3,2,2,322,Loyal Customers
13017,2,1,204.0,4,1,1,411,Potential Loyalists
13018,11,35,9763.16,4,4,4,444,Champions
13019,374,6,1229.95,2,3,3,233,At Risk
13020,558,2,618.96,1,2,2,122,Lost
13021,21,16,4581.81,4,4,4,444,Champions
13022,425,1,65.3,1,1,1,111,Lost
13023,59,3,1449.03,3,2,3,323,Loyal Customers
13024,466,2,555.87,1,2,2,122,Lost
13025,727,1,323.39,1,1,1,111,Lost
13026,27,8,1532.56,3,4,3,343,Champions
13027,109,19,17239.2,2,4,4,244,At Risk
13028,18,2,661.3199999999999,4,2,2,422,Loyal Customers
13029,26,5,1927.3,4,3,3,433,Champions
13030,6,2,1205.56,4,2,3,423,Loyal Customers
13031,402,5,3292.84,1,3,4,134,Hibernating
13032,47,9,2815.96,3,4,4,344,Champions
13033,352,2,220.55,2,2,1,221,At Risk
13034,50,3,922.68,3,2,3,323,Loyal Customers
13035,69,3,1364.2,3,2,3,323,Loyal Customers
13036,680,1,307.1,1,1,1,111,Lost
13037,133,12,3914.9500000000003,2,4,4,244,At Risk
13038,75,3,908.46,3,2,3,323,Loyal Customers
13039,579,4,1010.73,1,3,3,133,Hibernating
13040,4,2,676.99,4,2,2,422,Loyal Customers
13041,446,4,799.13,1,3,2,132,Hibernating
13042,593,3,1488.59,1,2,3,123,Cannot Lose Them
13043,268,1,516.42,2,1,2,212,Lost
13044,286,11,4848.05,2,4,4,244,At Risk
13045,94,3,808.9200000000001,3,2,2,322,Loyal Customers
13046,26,3,949.25,4,2,3,423,Loyal Customers
13047,27,24,8795.16,3,4,4,344,Champions
13048,9,9,4049.13,4,4,4,444,Champions
13049,59,4,1408.24,3,3,3,333,Champions
13050,10,35,12314.53,4,4,4,444,Champions
13051,574,2,155.8,1,2,1,121,Lost
13052,207,7,3119.33,2,3,4,234,At Risk
13053,617,1,127.65,1,1,1,111,Lost
13055,73,4,2321.11,3,3,4,334,Champions
13056,546,1,209.48,1,1,1,111,Lost
13057,525,3,709.59,1,2,2,122,Lost
13058,20,3,271.40000000000003,4,2,1,421,Loyal Customers
13059,245,10,2291.77,2,4,4,244,At Risk
13060,249,1,307.53000000000003,2,1,1,211,Lost
13061,67,1,248.61,3,1,1,311,Potential Loyalists
13062,186,1,346.98,2,1,2,212,Lost
13063,476,1,188.4,1,1,1,111,Lost
13064,8,6,1666.84,4,3,3,433,Champions
13065,364,5,1260.91,2,3,3,233,At Risk
13066,20,2,470.8,4,2,2,422,Loyal Customers
13067,77,3,508.51,3,2,2,322,Loyal Customers
13068,5,2,344.0,4,2,2,422,Loyal Customers
13069,9,37,9336.71,4,4,4,444,Champions
13070,187,4,751.7,2,3,2,232,At Risk
13071,607,1,129.22,1,1,1,111,Lost
13072,262,1,177.15,2,1,1,211,Lost
13073,406,2,418.08,1,2,2,122,Lost
13074,506,4,1378.74,1,3,3,133,Hibernating
13075,125,1,919.61,2,1,3,213,Cannot Lose Them
13076,453,1,135.4,1,1,1,111,Lost
13077,285,10,2902.54,2,4,4,244,At Risk
13078,5,56,28693.37,4,4,4,444,Champions
13079,17,5,389.18,4,3,2,432,Loyal Customers
13080,174,4,280.73,2,3,1,231,At Risk
13081,7,28,59205.15,4,4,4,444,Champions
13082,121,21,7335.75,2,4,4,244,At Risk
13083,71,2,284.07,3,2,1,321,Loyal Customers
13084,487,1,122.39999999999999,1,1,1,111,Lost
13085,153,8,2433.28,2,4,4,244,At Risk
13086,378,1,439.33000000000004,1,1,2,112,Lost
13087,721,1,313.64,1,1,1,111,Lost
13088,412,1,236.11,1,1,1,111,Lost
13089,3,201,112580.25,4,4,4,444,Champions
13090,4,24,14100.14,4,4,4,444,Champions
13091,23,3,2321.82,4,2,4,424,Loyal Customers
13092,66,12,2140.28,3,4,3,343,Champions
13093,271,55,54943.65,2,4,4,244,At Risk
13094,16,13,2433.1200000000003,4,4,4,444,Champions
13095,66,1,74.39999999999999,3,1,1,311,Potential Loyalists
13096,389,1,419.7000000000001,1,1,2,112,Lost
13097,28,28,13324.1,3,4,4,344,Champions
13098,5,25,26516.68,4,4,4,444,Champions
13099,94,1,207.36,3,1,1,311,Potential Loyalists
13101,229,4,695.4,2,3,2,232,At Risk
13102,3,36,11502.85,4,4,4,444,Champions
13103,35,3,709.64,3,2,2,322,Loyal Customers
13104,42,8,1369.62,3,4,3,343,Champions
13105,431,1,72.0,1,1,1,111,Lost
13106,128,2,603.46,2,2,2,222,At Risk
13107,39,9,5253.07,3,4,4,344,Champions
13108,363,2,1098.52,2,2,3,223,At Risk
13109,55,3,1134.03,3,2,3,323,Loyal Customers
13110,26,12,2957.4700000000003,4,4,4,444,Champions
13111,714,1,321.88000000000005,1,1,1,111,Lost
13112,536,1,20.599999999999998,1,1,1,111,Lost
13113,10,36,18263.84,4,4,4,444,Champions
13114,726,1,234.38,1,1,1,111,Lost
13115,7,10,5494.7,4,4,4,444,Champions
13116,133,1,501.14,2,1,2,212,Lost
13117,17,18,2643.81,4,4,4,444,Champions
13118,15,9,2415.41,4,4,4,444,Champions
13119,664,1,134.9,1,1,1,111,Lost
13120,234,1,30.6,2,1,1,211,Lost
13121,264,1,283.73,2,1,1,211,Lost
13122,89,2,922.39,3,2,3,323,Loyal Customers
13123,468,2,506.75,1,2,2,122,Lost
13124,85,4,4641.66,3,3,4,334,Champions
13125,519,1,148.62,1,1,1,111,Lost
13126,40,12,3628.81,3,4,4,344,Champions
13127,73,1,259.17,3,1,1,311,Potential Loyalists
13128,626,1,263.5,1,1,1,111,Lost
13129,447,2,233.25,1,2,1,121,Lost
13130,89,1,64.0,3,1,1,311,Potential Loyalists
13131,18,7,3313.77,4,3,4,434,Champions
13132,257,1,77.3,2,1,1,211,Lost
13133,269,3,200.45,2,2,1,221,At Risk
13134,81,6,2475.23,3,3,4,334,Champions
13135,192,2,3371.45,2,2,4,224,At Risk
13136,51,13,6274.56,3,4,4,344,Champions
13137,6,16,7586.94,4,4,4,444,Champions
13138,17,7,1467.24,4,3,3,433,Champions
13139,11,8,8202.98,4,4,4,444,Champions
13140,103,5,1213.18,2,3,3,233,At Risk
13141,80,17,7656.08,3,4,4,344,Champions
13142,14,1,307.09000000000003,4,1,1,411,Potential Loyalists
13143,580,1,405.1,1,1,2,112,Lost
13144,328,2,135.35,2,2,1,221,At Risk
13145,35,7,1423.52,3,3,3,333,Champions
13146,21,1,228.91,4,1,1,411,Potential Loyalists
13147,5,4,712.8,4,3,2,432,Loyal Customers
13148,24,26,8497.82,4,4,4,444,Champions
13149,10,4,1676.06,4,3,3,433,Champions
13150,480,3,449.96999999999997,1,2,2,122,Lost
13151,291,3,2465.21,2,2,4,224,At Risk
13152,412,7,2146.38,1,3,3,133,Hibernating
13153,1,1,486.22,4,1,2,412,Potential Loyalists
13154,394,3,1624.84,1,2,3,123,Cannot Lose Them
13155,28,6,1750.18,3,3,3,333,Champions
13156,381,3,1586.54,1,2,3,123,Cannot Lose Them
13157,44,9,5687.36,3,4,4,344,Champions
13158,90,5,1508.18,3,3,3,333,Champions
13159,4,4,1429.35,4,3,3,433,Champions
13160,18,1,91.8,4,1,1,411,Potential Loyalists
13161,308,2,472.13,2,2,2,222,At Risk
13162,117,16,9275.49,2,4,4,244,At Risk
13163,605,1,17.65,1,1,1,111,Lost
13164,564,2,372.2,1,2,2,122,Lost
13165,41,3,1451.1599999999999,3,2,3,323,Loyal Customers
13166,278,2,875.93,2,2,3,223,At Risk
13167,14,5,1125.15,4,3,3,433,Champions
13168,32,5,1840.73,3,3,3,333,Champions
13169,59,3,840.08,3,2,2,322,Loyal Customers
13170,22,1,108.81,4,1,1,411,Potential Loyalists
13171,17,3,468.41,4,2,2,422,Loyal Customers
13172,395,1,69.6,1,1,1,111,Lost
13173,361,10,2378.05,2,4,4,244,At Risk
13174,11,12,9418.68,4,4,4,444,Champions
13175,578,2,831.45,1,2,2,122,Lost
13176,41,1,481.49,3,1,2,312,Potential Loyalists
13177,60,2,512.2,3,2,2,322,Loyal Customers
13178,21,21,14059.19,4,4,4,444,Champions
13179,614,1,572.3100000000001,1,1,2,112,Lost
13180,602,1,86.10000000000001,1,1,1,111,Lost
13181,376,1,359.69,2,1,2,212,Lost
13182,40,1,121.18,3,1,1,311,Potential Loyalists
13183,3,15,7036.18,4,4,4,444,Champions
13184,10,10,1668.95,4,4,3,443,Champions
13185,263,1,71.4,2,1,1,211,Lost
13186,35,3,1575.89,3,2,3,323,Loyal Customers
13187,332,4,341.36,2,3,1,231,At Risk
13188,6,1,114.6,4,1,1,411,Potential Loyalists
13189,14,2,260.68,4,2,1,421,Loyal Customers
13190,539,3,570.66,1,2,2,122,Lost
13191,653,1,164.69,1,1,1,111,Lost
13192,90,6,2558.58,3,3,4,334,Champions
13193,56,1,112.08,3,1,1,311,Potential Loyalists
13194,131,2,472.78,2,2,2,222,At Risk
13195,410,1,136.73,1,1,1,111,Lost
13196,6,7,3068.84,4,3,4,434,Champions
13197,605,1,373.01000000000005,1,1,2,112,Lost
13198,5,8,4974.2300000000005,4,4,4,444,Champions
13199,3,66,16130.85,4,4,4,444,Champions
13200,14,4,870.09,4,3,2,432,Loyal Customers
13201,497,4,1233.06,1,3,3,133,Hibernating
13202,389,7,1580.3,1,3,3,133,Hibernating
13203,5,10,2648.25,4,4,4,444,Champions
13204,726,1,966.6600000000001,1,1,3,113,Cannot Lose Them
13205,438,1,2803.2,1,1,4,114,Cannot Lose Them
13206,395,13,8308.19,1,4,4,144,Hibernating
13207,10,4,535.86,4,3,2,432,Loyal Customers
13208,54,9,1976.3,3,4,3,343,Champions
13209,25,13,8509.51,4,4,4,444,Champions
13210,89,1,353.48,3,1,2,312,Potential Loyalists
13211,5,10,2618.77,4,4,4,444,Champions
13212,15,3,786.83,4,2,2,422,Loyal Customers
13213,52,11,3851.52,3,4,4,344,Champions
13214,413,7,3264.23,1,3,4,134,Hibernating
13215,397,1,81.6,1,1,1,111,Lost
13216,263,1,333.74,2,1,1,211,Lost
13217,117,4,666.48,2,3,2,232,At Risk
13218,122,1,62.64,2,1,1,211,Lost
13219,613,1,76.23,1,1,1,111,Lost
13220,73,5,1336.0900000000001,3,3,3,333,Champions
13221,235,2,847.41,2,2,2,222,At Risk
13222,572,1,88.5,1,1,1,111,Lost
13223,196,6,969.12,2,3,3,233,At Risk
13224,55,2,2155.95,3,2,3,323,Loyal Customers
13225,55,15,14896.87,3,4,4,344,Champions
13226,268,2,312.46,2,2,1,221,At Risk
13227,197,1,257.7,2,1,1,211,Lost
13228,76,1,358.0,3,1,2,312,Potential Loyalists
13229,221,1,160.95,2,1,1,211,Lost
13230,24,29,5822.75,4,4,4,444,Champions
13232,8,7,1328.35,4,3,3,433,Champions
13233,69,4,1176.46,3,3,3,333,Champions
13234,668,2,346.5,1,2,2,122,Lost
13235,207,1,1031.07,2,1,3,213,Cannot Lose Them
13236,20,2,744.85,4,2,2,422,Loyal Customers
13237,383,1,643.0,1,1,2,112,Lost
13238,12,6,1006.63,4,3,3,433,Champions
13239,257,5,1594.69,2,3,3,233,At Risk
13240,91,8,1699.8600000000001,3,4,3,343,Champions
13241,407,1,112.53,1,1,1,111,Lost
13242,108,7,699.4,2,3,2,232,At Risk
13243,199,5,1220.38,2,3,3,233,At Risk
13244,88,1,121.74000000000001,3,1,1,311,Potential Loyalists
13245,46,2,989.22,3,2,3,323,Loyal Customers
13246,13,11,3351.75,4,4,4,444,Champions
13247,13,4,501.12,4,3,2,432,Loyal Customers
13248,120,2,465.68,2,2,2,222,At Risk
13249,87,9,1608.9299999999998,3,4,3,343,Champions
13250,456,2,253.09,1,2,1,121,Lost
13251,397,1,252.68,1,1,1,111,Lost
13252,389,2,399.3,1,2,2,122,Lost
13253,152,4,2951.11,2,3,4,234,At Risk
13254,371,1,51.41,2,1,1,211,Lost
13255,5,3,904.46,4,2,3,423,Loyal Customers
13257,431,1,149.75,1,1,1,111,Lost
13258,7,5,1009.43,4,3,3,433,Champions
13259,57,9,1402.54,3,4,3,343,Champions
13260,56,1,557.62,3,1,2,312,Potential Loyalists
13261,264,2,944.1,2,2,3,223,At Risk
13262,258,3,573.45,2,2,2,222,At Risk
13263,4,38,8468.85,4,4,4,444,Champions
13264,438,1,722.5600000000001,1,1,2,112,Lost
13265,48,5,2092.66,3,3,3,333,Champions
13266,6,19,6135.04,4,4,4,444,Champions
13267,13,35,9457.06,4,4,4,444,Champions
13268,13,11,3174.75,4,4,4,444,Champions
13269,7,27,8555.07,4,4,4,444,Champions
13270,360,1,1180.0,2,1,3,213,Cannot Lose Them
13271,32,1,211.49,3,1,1,311,Potential Loyalists
13272,26,2,276.56,4,2,1,421,Loyal Customers
13273,108,1,138.98,2,1,1,211,Lost
13274,404,1,360.85,1,1,2,112,Lost
13275,379,2,238.86,1,2,1,121,Lost
13276,59,5,1891.91,3,3,3,333,Champions
13277,11,7,523.3,4,3,2,432,Loyal Customers
13278,36,4,1435.85,3,3,3,333,Champions
13279,73,1,137.75,3,1,1,311,Potential Loyalists
13280,118,7,2293.33,2,3,4,234,At Risk
13281,434,1,350.85,1,1,2,112,Lost
13282,13,4,1313.19,4,3,3,433,Champions
13283,55,4,373.36,3,3,2,332,Loyal Customers
13284,326,1,201.19,2,1,1,211,Lost
13285,18,6,3364.59,4,3,4,434,Champions
13286,595,1,734.91,1,1,2,112,Lost
13287,598,3,781.59,1,2,2,122,Lost
13288,438,5,927.61,1,3,3,133,Hibernating
13289,719,1,307.95,1,1,1,111,Lost
13290,433,1,208.63,1,1,1,111,Lost
13291,151,11,3270.79,2,4,4,244,At Risk
13292,34,5,994.51,3,3,3,333,Champions
13293,387,6,1192.94,1,3,3,133,Hibernating
13294,185,3,1689.53,2,2,3,223,At Risk
13295,355,4,1101.97,2,3,3,233,At Risk
13296,132,6,792.51,2,3,2,232,At Risk
13297,3,7,4368.62,4,3,4,434,Champions
13299,264,3,1218.7,2,2,3,223,At Risk
13300,165,3,1285.51,2,2,3,223,At Risk
13301,99,4,618.09,3,3,2,332,Loyal Customers
13302,150,2,159.2,2,2,1,221,At Risk
13303,395,1,61.72,1,1,1,111,Lost
13304,346,4,1217.99,2,3,3,233,At Risk
13305,17,15,3539.45,4,4,4,444,Champions
13306,425,1,53.65,1,1,1,111,Lost
13307,115,3,273.34,2,2,1,221,At Risk
13308,18,4,1670.3700000000001,4,3,3,433,Champions
13309,2,6,1706.3700000000001,4,3,3,433,Champions
13310,23,5,1541.2,4,3,3,433,Champions
13311,145,1,490.11,2,1,2,212,Lost
13312,446,1,124.75,1,1,1,111,Lost
13313,17,12,3445.32,4,4,4,444,Champions
13314,59,2,589.47,3,2,2,322,Loyal Customers
13315,684,1,310.26000000000005,1,1,1,111,Lost
13316,32,10,12940.82,3,4,4,344,Champions
13317,61,19,6486.091,3,4,4,344,Champions
13318,1,2,489.92,4,2,2,422,Loyal Customers
13319,12,57,21773.4,4,4,4,444,Champions
13320,73,6,2211.6,3,3,3,333,Champions
13321,67,2,567.36,3,2,2,322,Loyal Customers
13322,12,1,199.48000000000002,4,1,1,411,Potential Loyalists
13323,3,4,513.0500000000001,4,3,2,432,Loyal Customers
13324,31,18,10513.47,3,4,4,344,Champions
13325,77,1,675.3,3,1,2,312,Potential Loyalists
13326,427,1,281.76,1,1,1,111,Lost
13327,34,20,9879.48,3,4,4,344,Champions
13328,311,1,1308.48,2,1,3,213,Cannot Lose Them
13329,27,8,5112.97,3,4,4,344,Champions
13330,88,6,2796.1,3,3,4,334,Champions
13331,397,1,262.4,1,1,1,111,Lost
13332,9,1,350.90000000000003,4,1,2,412,Potential Loyalists
13333,406,3,1015.74,1,2,3,123,Cannot Lose Them
13334,77,5,6201.8,3,3,4,334,Champions
13336,72,1,795.12,3,1,2,312,Potential Loyalists
13337,541,1,1575.26,1,1,3,113,Cannot Lose Them
13338,153,4,2445.62,2,3,4,234,At Risk
13339,196,1,860.12,2,1,2,212,Lost
13340,41,12,22100.56,3,4,4,344,Champions
13341,256,1,775.85,2,1,2,212,Lost
13343,173,1,353.43,2,1,2,212,Lost
13344,63,3,2511.69,3,2,4,324,Loyal Customers
13345,283,1,389.5,2,1,2,212,Lost
13346,458,6,299.4,1,3,1,131,Hibernating
13347,65,1,341.36,3,1,1,311,Potential Loyalists
13348,59,1,233.76000000000002,3,1,1,311,Potential Loyalists
13349,6,1,247.32,4,1,1,411,Potential Loyalists
13350,11,2,979.12,4,2,3,423,Loyal Customers
13351,62,1,373.94,3,1,2,312,Potential Loyalists
13352,55,1,397.98,3,1,2,312,Potential Loyalists
13354,66,1,743.53,3,1,2,312,Potential Loyalists
13355,117,1,674.7,2,1,2,212,Lost
13356,75,1,768.24,3,1,2,312,Potential Loyalists
13357,252,5,3805.51,2,3,4,234,At Risk
13358,264,1,439.03000000000003,2,1,2,212,Lost
13359,59,2,1043.31,3,2,3,323,Loyal Customers
13360,427,4,1553.65,1,3,3,133,Hibernating
13361,467,2,1450.5,1,2,3,123,Cannot Lose Them
13362,4,7,5394.07,4,3,4,434,Champions
13363,13,3,1723.8600000000001,4,2,3,423,Loyal Customers
13364,66,1,134.96,3,1,1,311,Potential Loyalists
13365,29,2,2225.37,3,2,3,323,Loyal Customers
13366,45,1,56.16,3,1,1,311,Potential Loyalists
13367,427,1,510.2,1,1,2,112,Lost
13368,252,4,1121.5,2,3,3,233,At Risk
13369,360,1,616.5600000000001,2,1,2,212,Lost
13370,363,1,1509.74,2,1,3,213,Cannot Lose Them
13371,500,2,2297.66,1,2,4,124,Cannot Lose Them
13372,85,1,378.64,3,1,2,312,Potential Loyalists
13373,56,6,7587.1900000000005,3,3,4,334,Champions
13374,410,2,422.8,1,2,2,122,Lost
13375,84,2,1792.23,3,2,3,323,Loyal Customers
13376,94,3,1019.76,3,2,3,323,Loyal Customers
13377,392,2,1552.88,1,2,3,123,Cannot Lose Them
13379,21,3,572.56,4,2,2,422,Loyal Customers
13380,428,1,62.4,1,1,1,111,Lost
13381,27,12,8224.37,3,4,4,344,Champions
13382,276,5,1387.58,2,3,3,233,At Risk
13383,539,1,305.28000000000003,1,1,1,111,Lost
13384,26,11,6680.83,4,4,4,444,Champions
13385,325,1,534.57,2,1,2,212,Lost
13386,410,2,835.46,1,2,2,122,Lost
13387,412,1,186.94,1,1,1,111,Lost
13388,127,3,1185.65,2,2,3,223,At Risk
13389,6,3,797.96,4,2,2,422,Loyal Customers
13390,70,1,544.08,3,1,2,312,Potential Loyalists
13391,199,1,59.8,2,1,1,211,Lost
13392,672,1,91.14,1,1,1,111,Lost
13393,579,4,1131.45,1,3,3,133,Hibernating
13394,49,18,6319.6,3,4,4,344,Champions
13395,180,3,1180.23,2,2,3,223,At Risk
13396,24,2,1360.99,4,2,3,423,Loyal Customers
13397,68,10,3191.87,3,4,4,344,Champions
13398,187,2,670.34,2,2,2,222,At Risk
13399,459,3,275.4,1,2,1,121,Lost
13400,578,1,310.83,1,1,1,111,Lost
13402,122,4,1535.13,2,3,3,233,At Risk
13403,13,3,229.5,4,2,1,421,Loyal Customers
13404,208,1,217.81,2,1,1,211,Lost
13405,69,6,1213.811,3,3,3,333,Champions
13406,422,2,568.92,1,2,2,122,Lost
13407,574,3,2244.7,1,2,3,123,Cannot Lose Them
13408,3,104,50870.622,4,4,4,444,Champions
13410,19,9,2201.96,4,4,3,443,Champions
13411,102,1,213.55,2,1,1,211,Lost
13412,615,1,487.35,1,1,2,112,Lost
13413,635,6,429.44,1,3,2,132,Hibernating
13414,129,6,2494.14,2,3,4,234,At Risk
13415,468,4,784.17,1,3,2,132,Hibernating
13416,39,3,940.8000000000001,3,2,3,323,Loyal Customers
13417,200,5,1264.66,2,3,3,233,At Risk
13418,7,31,12182.9,4,4,4,444,Champions
13419,59,1,221.06,3,1,1,311,Potential Loyalists
13420,145,2,159.85,2,2,1,221,At Risk
13421,35,8,4058.75,3,4,4,344,Champions
13422,59,1,2626.3,3,1,4,314,Potential Loyalists
13423,424,1,217.03,1,1,1,111,Lost
13424,445,1,572.77,1,1,2,112,Lost
13425,103,5,3390.4300000000003,2,3,4,234,At Risk
13426,5,21,7875.6,4,4,4,444,Champions
13427,15,6,1006.53,4,3,3,433,Champions
13428,5,3,478.54,4,2,2,422,Loyal Customers
13429,6,4,1006.8,4,3,3,433,Champions
13430,14,2,679.45,4,2,2,422,Loyal Customers
13431,62,8,3316.2400000000002,3,4,4,344,Champions
13432,566,2,439.1,1,2,2,122,Lost
13433,496,4,658.32,1,3,2,132,Hibernating
13434,69,5,1666.8600000000001,3,3,3,333,Champions
13435,19,8,4005.03,4,4,4,444,Champions
13437,9,7,3408.06,4,4,4,444,Champions
13438,542,1,46.5,1,1,1,111,Lost
13439,250,3,986.61,2,2,3,223,At Risk
13440,419,7,1295.25,1,4,3,143,Hibernating
13441,87,2,720.9,3,2,2,322,Loyal Customers
13442,662,3,419.87,1,2,2,122,Lost
13443,444,6,1273.16,1,3,3,133,Hibernating
13444,370,2,619.08,2,2,2,222,At Risk
13445,621,1,241.89999999999998,1,1,1,111,Lost
13446,425,11,3881.89,1,4,4,144,Hibernating
13447,18,3,1129.14,4,2,3,423,Loyal Customers
13448,12,13,9189.89,4,4,4,444,Champions
13449,19,1,291.88,4,1,1,411,Potential Loyalists
13450,22,13,4120.04,4,4,4,444,Champions
13451,21,11,7090.06,4,4,4,444,Champions
13452,254,3,729.8,2,2,2,222,At Risk
13453,161,3,781.69,2,2,2,222,At Risk
13454,636,1,219.87,1,1,1,111,Lost
13455,20,6,2905.93,4,3,4,434,Champions
13456,13,6,1766.72,4,3,3,433,Champions
13457,684,2,148.22,1,2,1,121,Lost
13458,2,16,11959.27,4,4,4,444,Champions
13459,620,2,1160.41,1,2,3,123,Cannot Lose Them
13460,24,2,183.44,4,2,1,421,Loyal Customers
13461,34,6,4160.0,3,3,4,334,Champions
